text,label,domain,timestamp,clean_text,tokens,joined_tokens
I am writing to report a urgent issue with my transaction.,positive,banking,2025-07-12 21:06:02.232495,I am writing to report a urgent issue with my transaction.,"['writing', 'report', 'urgent', 'issue', 'transaction']",writing report urgent issue transaction
A unauthorized transaction of $2236.95 on my balance was investigated.,negative,banking,2025-07-13 13:20:14.354010,A unauthorized transaction of $2236.95 on my balance was investigated.,"['unauthorized', 'transaction', '2236.95', 'balance', 'investigated']",unauthorized transaction 2236.95 balance investigated
I would like to inquire about the interest rate on my savings account.,positive,banking,2025-07-13 02:36:26.475525,I would like to inquire about the interest rate on my savings account.,"['would', 'like', 'inquire', 'interest', 'rate', 'saving', 'account']",would like inquire interest rate saving account
The deposit was charged due to insufficient funds.,positive,banking,2025-07-12 23:45:38.597041,The deposit was charged due to insufficient funds.,"['deposit', 'charged', 'due', 'insufficient', 'fund']",deposit charged due insufficient fund
There is a high-value hold on my fraud that needs to be transferred.,negative,banking,2025-07-12 23:19:50.718556,There is a high-value hold on my fraud that needs to be transferred.,"['high-value', 'hold', 'fraud', 'need', 'transferred']",high-value hold fraud need transferred
[REF-3784] There is a suspicious hold on my credit card that needs to be disputed.,neutral,banking,2025-07-13 05:03:02.840071,[REF-3784] There is a suspicious hold on my credit card that needs to be disputed.,"['ref-3784', 'suspicious', 'hold', 'credit', 'card', 'need', 'disputed']",ref-3784 suspicious hold credit card need disputed
I would like to inquire about the interest rate on my savings account.,neutral,banking,2025-07-13 09:59:14.961586,I would like to inquire about the interest rate on my savings account.,"['would', 'like', 'inquire', 'interest', 'rate', 'saving', 'account']",would like inquire interest rate saving account
There is a high-value hold on my overdraft that needs to be transferred.,negative,banking,2025-07-13 16:59:27.083101,There is a high-value hold on my overdraft that needs to be transferred.,"['high-value', 'hold', 'overdraft', 'need', 'transferred']",high-value hold overdraft need transferred
I am writing to report a pending issue with my deposit.,positive,banking,2025-07-13 14:55:39.204616,I am writing to report a pending issue with my deposit.,"['writing', 'report', 'pending', 'issue', 'deposit']",writing report pending issue deposit
I would like to inquire about the overdraft on my savings account.,neutral,banking,2025-07-13 13:11:51.326132,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
My recent balance for $910.66 has not been processed correctly.,neutral,banking,2025-07-13 10:34:03.447647,My recent balance for $910.66 has not been processed correctly.,"['recent', 'balance', '910.66', 'processed', 'correctly']",recent balance 910.66 processed correctly
I am writing to report a erroneous issue with my interest rate....,negative,banking,2025-07-13 02:19:15.569162,I am writing to report a erroneous issue with my interest rate.,"['writing', 'report', 'erroneous', 'issue', 'interest', 'rate']",writing report erroneous issue interest rate
My recent fraud for $145.47 has not been processed correctly.,neutral,banking,2025-07-13 17:41:27.690677,My recent fraud for $145.47 has not been processed correctly.,"['recent', 'fraud', '145.47', 'processed', 'correctly']",recent fraud 145.47 processed correctly
I would like to inquire about the statement on my savings account.!!!,neutral,banking,2025-07-13 15:05:39.812192,I would like to inquire about the statement on my savings account!,"['would', 'like', 'inquire', 'statement', 'saving', 'account']",would like inquire statement saving account
A unauthorized transaction of $2 umm 086.15 on my overdraft was flagged.,negative,banking,2025-07-13 18:21:51.933708,A unauthorized transaction of $2 umm 086.15 on my overdraft was flagged.,"['unauthorized', 'transaction', '2', 'umm', '086.15', 'overdraft', 'flagged']",unauthorized transaction 2 umm 086.15 overdraft flagged
[REF-1051] A urgent transaction of $1487.1 on my interest rate was investigated.,neutral,banking,2025-07-13 01:00:04.055223,[REF-1051] A urgent transaction of $1487.1 on my interest rate was investigated.,"['ref-1051', 'urgent', 'transaction', '1487.1', 'interest', 'rate', 'investigated']",ref-1051 urgent transaction 1487.1 interest rate investigated
I would like to inquire about the overdraft on my savings account.,negative,banking,2025-07-13 00:42:16.176738,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
A pending transaction of $4120.71 on my loan was transferred.,neutral,banking,2025-07-12 23:12:28.298253,A pending transaction of $4120.71 on my loan was transferred.,"['pending', 'transaction', '4120.71', 'loan', 'transferred']",pending transaction 4120.71 loan transferred
[REF-4067] MY RECENT ACCOUNT FOR $1607.31 HAS NOT BEEN PROCESSED CORRECTLY.,neutral,banking,2025-07-13 12:46:40.419768,[REF-4067] MY RECENT ACCOUNT FOR $1607.31 HAS NOT BEEN PROCESSED CORRECTLY.,"['ref-4067', 'recent', 'account', '1607.31', 'processed', 'correctly']",ref-4067 recent account 1607.31 processed correctly
A erroneous transaction of $2711.65 on my fraud was withdrew.,negative,banking,2025-07-12 23:20:52.541284,A erroneous transaction of $2711.65 on my fraud was withdrew.,"['erroneous', 'transaction', '2711.65', 'fraud', 'withdrew']",erroneous transaction 2711.65 fraud withdrew
The credit card was f ... lagged due to insufficient funds.!!!,neutral,banking,2025-07-13 09:45:04.662799,The credit card was f . lagged due to insufficient funds!,"['credit', 'card', 'f', 'lagged', 'due', 'insufficient', 'fund']",credit card f lagged due insufficient fund
My recent deposit for $810.82 has not been processed correctly.,positive,banking,2025-07-13 11:32:16.784314,My recent deposit for $810.82 has not been processed correctly.,"['recent', 'deposit', '810.82', 'processed', 'correctly']",recent deposit 810.82 processed correctly
There is a declined hold on my statement that needs to be charged.!!!,neutral,banking,2025-07-12 23:57:28.905829,There is a declined hold on my statement that needs to be charged!,"['declined', 'hold', 'statement', 'need', 'charged']",declined hold statement need charged
I am writing to report a erroneous issue with my fraud.,negative,banking,2025-07-13 19:30:41.027344,I am writing to report a erroneous issue with my fraud.,"['writing', 'report', 'erroneous', 'issue', 'fraud']",writing report erroneous issue fraud
 you know I would like to inquire about the mortgage on my savings account.,negative,banking,2025-07-13 20:47:53.148859,you know I would like to inquire about the mortgage on my savings account.,"['know', 'would', 'like', 'inquire', 'mortgage', 'saving', 'account']",know would like inquire mortgage saving account
I would like to inquire about the overdraft on my savings account.,negative,banking,2025-07-13 13:59:05.270375,I would like to inquire about the overdraft on my savings account.,"['would', 'like', 'inquire', 'overdraft', 'saving', 'account']",would like inquire overdraft saving account
There is a high-value hold on my payment that needs to be withdrew.,neutral,banking,2025-07-13 05:02:17.391890,There is a high-value hold on my payment that needs to be withdrew.,"['high-value', 'hold', 'payment', 'need', 'withdrew']",high-value hold payment need withdrew
My recent account for $3355.38 has not been processed correctly.,neutral,banking,2025-07-13 14:39:29.513405,My recent account for $3355.38 has not been processed correctly.,"['recent', 'account', '3355.38', 'processed', 'correctly']",recent account 3355.38 processed correctly
There is a urgent hold on my interest ra umm te that needs to be approved.,positive,banking,2025-07-13 05:00:41.634920,There is a urgent hold on my interest ra umm te that needs to be approved.,"['urgent', 'hold', 'interest', 'ra', 'umm', 'te', 'need', 'approved']",urgent hold interest ra umm te need approved
My recent transaction for $3640.09 has not been processed correctly.,negative,banking,2025-07-13 07:30:53.756435,My recent transaction for $3640.09 has not been processed correctly.,"['recent', 'transaction', '3640.09', 'processed', 'correctly']",recent transaction 3640.09 processed correctly
The interest rate was flagged due to insufficient funds.,neutral,banking,2025-07-13 21:13:05.877951,The interest rate was flagged due to insufficient funds.,"['interest', 'rate', 'flagged', 'due', 'insufficient', 'fund']",interest rate flagged due insufficient fund
There is a high-value hold on my overdraft that needs to be withdrew.,neutral,banking,2025-07-13 11:16:17.999466,There is a high-value hold on my overdraft that needs to be withdrew.,"['high-value', 'hold', 'overdraft', 'need', 'withdrew']",high-value hold overdraft need withdrew
There is a high-value hold on my interest rate that needs to be transferred.,neutral,banking,2025-07-13 16:05:30.120981,There is a high-value hold on my interest rate that needs to be transferred.,"['high-value', 'hold', 'interest', 'rate', 'need', 'transferred']",high-value hold interest rate need transferred
I would like to inquire about the payment on my savings account. ?!?,neutral,banking,2025-07-13 14:04:42.242496,I would like to inquire about the payment on my savings account. ?,"['would', 'like', 'inquire', 'payment', 'saving', 'account']",would like inquire payment saving account
I a ... m writing to report a declined issue with my credit card.,positive,banking,2025-07-13 15:13:54.364011,I a . m writing to report a declined issue with my credit card.,"['writing', 'report', 'declined', 'issue', 'credit', 'card']",writing report declined issue credit card
The deposit was approved due to insufficient funds.,positive,banking,2025-07-13 06:24:06.485527,The deposit was approved due to insufficient funds.,"['deposit', 'approved', 'due', 'insufficient', 'fund']",deposit approved due insufficient fund
